id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
760741,Beast,['Thriller'],en,A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.,313.132,RVK Studios-Will Packer Productions-Universal Pictures,11/8/2022,0,56000000,93.0,Released,Fight for family.,6.9,1020,"['Idris Elba', 'Leah Sava Jeffries', 'Iyana Halley', 'Sharlto Copley', 'Martin Munro', 'Liyabuya Gongo', 'Daniel Hadebe', 'Thapelo Sebogodi', 'Mduduzi Mavimbela', 'Chris Gxalaba', 'Kazi Khuboni', 'Chris Langa']",wild animal,/xIGr7UHsKf0URWmyyd5qFMAq4d8.jpg,/pz7bGOUNJXyPKJ2GcJN6nhwBnCs.jpg,985939-115646-34620-610150-760161-579974-1010821-84773-773867-921360-616037-927341-2316-44281-532639-572261-781099-960704-629176
932086,Horizon: An American Saga - Chapter 1,"['Drama', 'Western']",en,Follow the story of how the Old West was wonâ€”and lostâ€”through the blood sweat and tears of many. Spanning 15 years before during and following the Civil War from 1859 to 1874 embark on an emotional journey across a country at war with itself experienced through the lens of families friends and foes all attempting to discover what it truly means to be the United States of America.,310.872,Territory Pictures,26/6/2024,50000000,31670660,181.0,Released,The American saga begins this summer.,7.023,132,"['Kevin Costner', 'Sienna Miller', 'Sam Worthington', 'Jena Malone', 'Abbey Lee', 'Michael Rooker', 'Danny Huston', 'Luke Wilson', 'Ella Hunt', 'Tatanka Means', 'Owen Crow Shoe', 'Jeff Fahey', 'Tom Payne', 'Jamie Campbell Bower', 'Michael Angarano', 'Georgia MacPhail', 'Giovanni Ribisi', 'Will Patton', 'Isabelle Fuhrman', 'Tim Guinee', 'Colin Cunningham', 'Scott Haze', 'Douglas Smith', 'Alejandro Edda', 'WasÃ© Chief', 'Angus Macfadyen', 'Jon Beavers', 'Kathleen Quinlan', 'Etienne Kellici', 'Bodhi Okuma Linton', 'Gregory Cruz', 'Joe Burns', 'James Russo', ""David O'Hara"", 'Chris Conner', 'Leroy Silva', 'Dale Dickey', 'Larry Bagby', 'James Landry HÃ©bert', 'Claudia Conner', 'Daniel Link', 'Hayes Costner', 'Roger Ivens', 'Charles Halford', 'Whitney Palmer', 'Austin R. Grant', 'Bryan Hisey', 'Ariel Llinas', 'Raynor Scheine', 'Lindsay Foster', 'Cici Lau', 'Antonio D. Charity', 'Adriane McLean', 'John Coinman', 'Cleo Eringer', 'Parker', 'Nyla Eringer', 'Parker', 'Aidan McCann', 'Dawn Lura', 'Teyton Allan Colbert', 'Derek Hinkey', 'H. Jack Williams', 'Fiyero Barehand', 'Boo Arnold', 'Tiger Curran']",montana-indigenous-brothel-new mexico-american civil war-post civil war-american west-19th century-manifest destiny-1860s-historical epic-1850s-arrogant-clichÃ©-disrespectful,/tMI9SGttUJP96GbIIJOAaaCMkFe.jpg,/8UOAYjhwSF3aPZhm6wgLuyHRyrR.jpg,31506-706005-860901-77518-934601-1233208-592831-325372-912862-66141-19429-286595-718821-1104844-1100474-1226578-1051891-4169-1032425-1156966
768362,Missing,"['Drama', 'Mystery', 'Thriller']",en,When her mother disappears while on vacation in Colombia with her new boyfriend Juneâ€™s search for answers is hindered by international red tape. Stuck thousands of miles away in Los Angeles June creatively uses all the latest technology at her fingertips to try and find her before itâ€™s too late. But as she digs deeper her digital sleuthing raises more questions than answers... and when June unravels secrets about her mom she discovers that she never really knew her at all.,310.154,Stage 6 Films-Search Party-Bazelevs Entertainment,19/1/2023,1000000,42000000,111.0,Released,No one disappears without a trace.,7.684,122,"['Storm Reid', 'Joaquim de Almeida', 'Ken Leung', 'Amy Landecker', 'Daniel Henney', 'Nia Long', 'Megan Suri', 'Tim Griffin', 'Thomas Barbusca', 'Rick Chambers', 'Tracy Vilar', 'Karina Noelle Castillo', 'Jill Remez', 'Dalila Ali Rajah', 'Kendal Evans', 'Jalil Jay Lynch', 'Lauren B. Mosley', 'Sharar Ali', 'Speakes', 'Jameel Shivji', 'Monica Bhatnagar', 'Marcello Padilla', 'Rita Rucker', 'Ava Zaria Lee', 'Briana McLean', 'Jasmin Savoy Brown']",fbi-detective story-sequel-teenage girl-los angeles california-missing person-found footage-amateur sleuth-mother daughter relationship-screenlife-independent film-colombia-low budget,/jYXJW19PMEUrpyavEHrnnlItQn1.jpg,/A5JyEZvXHbPLN2cU65oB9NaIuYH.jpg,806368-972230-667216-677179-52444-632880-967585-814757-586393-920640-640146-631842-804725-740441-1067094-844417-1052860-845140-1084412-783675-1076526
798021,Family Switch,"['Comedy', 'Fantasy', 'Family']",en,When the Walker family members switch bodies with each other during a rare planetary alignment their hilarious journey to find their way back to normal will bring them closer together than they ever thought possible.,310.111,Linden Entertainment-Grey Matter Productions-Wonderland Sound and Vision,30/11/2023,0,0,106.0,Released,The Walker family is about to change lives. Literally.,6.319,116,"['Jennifer Garner', 'Ed Helms', 'Emma Myers', 'Brady Noon', 'Lincoln Sykes', 'Theodore Sykes', 'Rita Moreno', 'Matthias SchweighÃ¶fer', 'Vanessa Carrasco', 'Cyrus Arnold', 'Ilia IsorelÃ½s Paulino', 'Jordan Leftwich', 'Xosha Roquemore', 'Bashir Salahuddin', 'Paul Scheer', 'Helen Hong', 'Ned Bellamy', 'Andrew Bachelor', 'Dan Finnerty', 'Howie Mandel', 'Rivers Cuomo', 'Brian Bell', 'Scott Shriner', 'Patrick Wilson', 'Riannah Pouncy', 'Pete Holmes', 'Naomi Ekperigin', 'Joe Mortimer', 'Fortune Feimster', 'Adam Lustick', 'Sebastian Quinn', 'Ravi Kapoor', 'Carl McDowell', 'Snowden Grey', 'Anwar Jibawi', 'Hannah Stocking', 'Mark McGrath', 'Bob Stephenson', 'Violet Miller', 'William Adams', 'Brad Ofo', 'Benjamin Flores Jr.', 'Nate Arnold', 'Arjun Sriram', 'Connor Finnerty', 'Kiara T. Romero', 'Stefan Sacks', 'Kelsey Guy', 'Ho', 'Jung', 'Punam Patel', 'Jason Rogel', 'Alanna Fox', 'Lauren Ash', 'Jamie Pasquinelli', 'ChloÃ© Wepper', 'Austin Boyce', 'Julia Wein', 'Hanbit Yi', 'Ryann Torrero', 'Karen Callado', 'M.J. George', 'Juan De La Rosa', 'Williams Barletta', 'Erica Lynn Cunanan', 'Preston Galli']",based on novel or book-bullying-dysfunctional family-body-swap-family conflicts-swedish family-teen romance-family comedy-nuclear family,/fnRUCA0fjEb3kuIaTGogL7425IC.jpg,/fc2pEZgr0ltmyzLl4cO9JInOg6l.jpg,
949218,S.O.S. Mamis: La pelÃ­cula,['Comedy'],es,"Trini's daughter is sad that her best friend is leaving Saint Michael School since her mother can't keep paying for it. Trini promises her daughter that this won't happen and decides to put together a plan with the other ""mamis"" of the group to solve the problem. But this mission will be much more difficult than they thought and they will have to stick together as a group.",308.662,Tiki Pictures-BH5-Elefantec Global,18/3/2022,0,0,105.0,Released,,5.9,9,"['Paz BascuÃ±an', 'Loreto Aravena', 'MarÃ­a Elena Swett', 'Tamara Acosta', 'Jenny Cavallo', 'Ignacia Allamand', 'Ricardo FernÃ¡ndez', 'Marcial Tagle', 'Pablo ZuÃ±iga', 'Igal Furman', 'Lorena Capetillo', 'Edinson DÃ­az', 'Cristina Aburto', 'Alondra Valenzuela', 'Leonor Asensio BascuÃ±an', 'Florencia Massardo Cavallo', 'Santiago B. Swett', 'Matteo SepÃºlveda', 'Cristopher Acevedo GonzÃ¡lez', 'Fernando AlÃ©', 'Chepo Sepulveda', 'Steffi Lutz', 'Jaime Bandayrel', 'Gabriela Sobarzo', 'Berni Traub', 'Carola Krebs', 'Javiera Gallo', 'Lina Baldessari']",based on web series,/dubFxWUiXW4QzOygVsChYYIuzfx.jpg,/9y7gXxImkZkqniB96TfryYJG3mh.jpg,
897192,Diary of a Wimpy Kid: Rodrick Rules,"['Animation', 'Comedy', 'Family']",en,A new school year his brother Rodrick teases him over and over and over and over again. Will Greg manage to get along with him? Or will a secret ruin everything?,304.141,Walt Disney Pictures-Bardel Entertainment,2/12/2022,0,0,74.0,Released,Get ready to rock n' rÃ¼le!,6.8,65,"['Brady Noon', 'Hunter Dillon', 'Ethan William Childress', 'Erica Cerra', 'Chris Diamantopoulos', 'Ed Asner', 'Gracen Newton', 'Christian Convery', 'Veda Maharaj', 'Kimberly', 'Ann Truong', 'Robbie Daymond']",based on novel or book-sequel,/iW6ixzkrvdrcxk0umiLZMtlSl9L.jpg,/94QHrTXnxdmIyXWGUpOPe7PU8DL.jpg,856245-1026624-1001865-1028938-937278-987919-13189-751741-25842-16716-17979-9487-774741-1053110-1045636-1010821-661374-417830-1045944-1049233-13459
610150,Dragon Ball Super: Super Hero,"['Animation', 'Science Fiction', 'Action']",ja,The Red Ribbon Army an evil organization that was once destroyed by Goku in the past has been reformed by a group of people who have created new and mightier Androids Gamma 1 and Gamma 2 and seek vengeance against Goku and his family.,303.578,Toei Animation-Shueisha-Fuji Television Network-Bandai Namco Entertainment-Bird Studios-Toei Company,11/6/2022,0,86562140,99.0,Released,A super awakening and calamity is born.,7.95,2274,"['Masako Nozawa', 'Toshio Furukawa', 'Yuko Minaguchi', 'Hiroshi Kamiya', 'Mamoru Miyano', 'Miyu Irino', 'Ryota Takeuchi', 'Aya Hisakawa', 'Mayumi Tanaka', 'Ryou Horikawa', 'Takeshi Kusao', 'Koichi Yamadera', 'Masakazu Morita', 'Bin Shimada', 'Tomokazu Sugita', 'Aya Hirano', 'Ken Uo', 'Norio Wakamoto', 'Volcano Ota', 'Miki Ito']",android-sequel-attack-based on manga-fighting-aftercreditsstinger-duringcreditsstinger-anime,/rugyJdeoJm7cSJL1q4jBpTNbxyU.jpg,/uR0FopHrAjDlG5q6PZB07a1JOva.jpg,419669-782116-766507-616037-760741-985939-960700-697071-90802-1006851-2137-69884-629176-927341-34620-810693-91759-773867-539681-881113
718930,Bullet Train,"['Action', 'Comedy', 'Thriller']",en,Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate however may have other plans as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globeâ€”all with connected yet conflicting objectivesâ€”on the world's fastest train.,302.905,87North Productions-Columbia Pictures,3/7/2022,90000000,239268602,126.0,Released,The end of the line is just the beginning.,7.495,3601,"['Brad Pitt', 'Joey King', 'Aaron Taylor', 'Johnson', 'Brian Tyree Henry', 'Andrew Koji', 'Hiroyuki Sanada', 'Michael Shannon', 'Bad Bunny', 'Sandra Bullock', 'Zazie Beetz', 'Logan Lerman', 'Masi Oka', 'Karen Fukuhara', 'Kevin Akiyoshi Ching', 'Minchi Murakami', 'Kaori Taketani', 'Toshitaka Katsumi', 'Jim Garrity', 'Emelina Adams', 'Jenson Cheng', 'Nobuaki Shimamoto', 'Yoshi Sudarso', 'Johanna Watts', 'Ian Martinez', 'Tania Verafield', 'Pancho Cardena', 'Julio Gabay', 'Andrea MuÃ±oz', 'Nancy Daly', 'Arnold Chun', 'Naomi Matsuda', 'Benmio McCrea', 'Pasha D. Lychnikoff', 'Joshua Johnson', 'Payne', 'Miles Marz', 'Michelle Lee', 'Parker Lin', 'Garland Scott', 'Jason Matthew Smith', 'Zooey Miyoshi', 'Kamil Aydin', 'David Leitch', 'Channing Tatum', 'Ryan Reynolds', 'M.G. Gong', 'Alonso Saravia', 'Ricky Su', 'Marco M Torres', 'Ebaa AbuAmmar', 'Chris Aemond', 'Naomi Amante', 'Ayne Aoun', 'Gina Aponte', 'Ray Buffer', 'Justin Cabanting', 'Anna Carina', 'Kate Chen', 'Josh Cruze', 'Louis Delavenne', 'Mike Ferguson', 'Reut Fish', 'Rolando Gonzalez', 'Brandon Halvorsen', 'Masashi Ishizuka', 'Reyna Kajino', 'Shota Kakibata', 'Alice Ko', 'David Kuahiwinui', 'Waymond Lee', 'Leon Masuda', 'Ego Mikitas', 'Shoko Rice', 'RiRia', 'Lyonne Sakamoto', 'Ezra Samson', 'Jose J. Santana', 'Sakura Sugihara', 'Kim Taratko', 'Charlotte Xia', 'Harrison Xu']",japan-assassin-based on novel or book-mission-train-luck-deadly snake-duringcreditsstinger-one location-shot on film,/tVxDe01Zy3kZqaZRNiXFGDICdZk.jpg,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,760161-429473-960170-843380-597922-642885-1027014-960704-762504-44281-616037-894205-92782-421285-755566-760741-361743-301502-616820
899579,There's Something Wrong with the Children,"['Horror', 'Mystery', 'Thriller']",en,Margaret and Ben take a weekend trip with longtime friends Ellie and Thomas and their two young children. Eventually Ben begins to suspect something supernatural is occurring when the kids behave strangely after disappearing into the woods overnight.,302.426,Epix-Blumhouse Television,17/1/2023,0,0,92.0,Released,,6.0,81,"['Zach Gilford', 'Alisha Wainwright', 'Amanda Crew', 'Carlos Santos', 'Briella Guiza', 'David Mattle']",,/e49Sr3Lxfk2psYhv1SzQjs7MeGo.jpg,/qEXDEtIbGXz4iIcau2O2QLUsAq6.jpg,737853-826753-542196-842544-980078-996727-1035806-829410-1013870-877703-955991-1008374-406970-342061-536554-818422-632065-1020306-505642-1075304-843794
437342,The First Omen,['Horror'],en,When a young American woman is sent to Rome to begin a life of service to the church she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.,300.859,Phantom Four-20th Century Studios,3/4/2024,30000000,53845880,119.0,Released,Create something to fear.,6.824,663,"['Nell Tiger Free', 'Ralph Ineson', 'SÃ´nia Braga', 'Bill Nighy', 'MarÃ­a Caballero', 'Nicole Sorace', 'Tawfeek Barhom', 'Charles Dance', 'Ishtar Currie Wilson', 'Andrea Arcangeli', 'Guido Quaglione', 'Dora Romano', 'Michelangelo Dalisi', 'Anton Alexander', 'Mia McGovern Zaini', 'Eugenia Delbue', 'Charita Cecamore', 'Federica Santoro', 'Donatella Bartoli', 'Marial Bajma', 'Riva', 'Mario Opinato', 'Rachel Hurd', 'Wood', 'Nicola Garofalo', 'Marcello Paesano', 'Giacomo Henri Dossi', 'Sylvia Panacione', 'Daniela Barra', 'Alessandra Fallucchi', 'Milena BoÅ¾iÄ‡', 'Dobrila Stojnic', 'Alberto Tierrez', 'Ljiljana Å½uniÄ‡', 'Eva Ras', 'Miodrag RakoÄeviÄ‡', 'James Swanton', 'Andjelko PavloviÄ‡', 'Mina KneÅ¾eviÄ‡', 'Ema NastiÄ‡', 'Mateja NeÅ¡oviÄ‡', 'Lana StanojeviÄ‡', 'Borislav Bogosavac', 'Dejan Dragosavac', 'Darko Corovic', 'Strahinja DespiÄ‡', 'Amy Clayton', 'Amalia Strand', 'Nigel Dyson']",nun-prophecy-italy-devil's son-revelation-anti-christ-prequel-priest-female protagonist-church-freaky-dark secret-religious horror,/uGyiewQnDHPuiHN9V4k2t9QBPnh.jpg,/tkHQ7tnYYUEnqlrKuhufIsSVToU.jpg,786892-719221-940721-1111873-560016-998846-10766-980083-1022128-1020896-806-653346-1290938-929590-1115395-1010600-1041613-1263421-1086747
76600,Avatar: The Way of Water,"['Science Fiction', 'Adventure', 'Action']",en,Set more than a decade after the events of the first film learn the story of the Sully family (Jake Neytiri and their kids) the trouble that follows them the lengths they go to keep each other safe the battles they fight to stay alive and the tragedies they endure.,298.881,20th Century Studios-Lightstorm Entertainment,14/12/2022,460000000,2320250281,192.0,Released,Return to Pandora.,7.656,9794,"['Sam Worthington', 'Zoe SaldaÃ±a', 'Sigourney Weaver', 'Stephen Lang', 'Kate Winslet', 'Cliff Curtis', 'Joel David Moore', 'CCH Pounder', 'Edie Falco', 'Jemaine Clement', 'Giovanni Ribisi', 'Britain Dalton', 'Jamie Flatters', 'Trinity Bliss', 'Jack Champion', 'Brendan Cowell', 'Bailey Bass', 'Filip Geljo', 'Duane Evans Jr.', 'Dileep Rao', 'Matt Gerald', 'Robert Okumu', 'Jennifer Stafford', 'Keston John', 'Kevin Dorman', 'Alicia Vela', 'Bailey', 'Sean Anthony Moran', 'Andrew Arrabito', 'Johnny Alexander', 'Kim Do', 'Victor T. Lopez', 'Maria Walker', 'Phil Brown', 'Jocelyn Christian', 'Joel Tobeck', 'Moana Ete', 'Phil Peleton', 'Jamie Landau', 'Jim Moore', 'Benjamin Hoetjes', 'Nikita Tu Bryant', 'Anthony Ahern', 'Shane Rangi', 'Rick Lucas', 'Tanya Drewery', 'Ava Diakhaby', 'Isaac Te Reina', 'Eric Farmer', 'Philip Mtambo', 'Daniel Lough', 'Cruz Moir', 'Alex Lucas', 'Scarlett Fernandez', 'Chloe Coleman', 'Jeremy Irwin', 'Jake McLean', 'CJ Jones', 'Adrien Antoine', 'Ingrid Donnadieu', 'Ninon Moreau', 'Sylvie Genty', 'Xavier Fagnon', 'Matt Mouredon', 'Julien Alluguette', 'Oscar Douieb', 'Anneliese Fromont', 'Mathieu Buscatto', 'Jaynelia Coadou', 'Marianne Leroux', 'ThiÃ©ry DubÃ©', 'Laurent Maurel', 'Carmen Levrau', 'Pierre Boulanger', 'Patrick Mancini', 'MichÃ¨le Bardollet', 'Luc Boulad', 'Boris Rehlinger', 'Alexandre Nguyen', 'Damien Witecka']",loss of loved one-dying and death-alien life-form-resurrection-sequel-dysfunctional family-alien planet-distant future-adopted child-rebirth-family dynamics-adopted son-stronger villain-war,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,136283-823999-183392-1033219-111332-1064215-980078-676841-83121-874764-315162-594767-1007938-640146-762338-1109607-1109558-1109559-267805-965839
675353,Sonic the Hedgehog 2,"['Action', 'Adventure', 'Family', 'Comedy']",en,After settling in Green Hills Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns this time with a new partner Knuckles in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick Tails and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.,297.805,Original Film-Blur Studio-Marza Animation Planet-Paramount-SEGA,8/4/2022,110000000,402656846,122.0,Released,Welcome to the next level.,7.599,3716,"['James Marsden', 'Ben Schwartz', 'Tika Sumpter', 'Natasha Rothwell', 'Adam Pally', 'Shemar Moore', ""Colleen O'Shaughnessey"", 'Lee Majdoub', 'Idris Elba', 'Jim Carrey', 'Melody Nosipho Niemann', 'Tom Butler', 'Brad Kalilimoku', 'Krista Alvarez', 'Donna Jay Fulks', 'Scott Patey', 'Leif Havdale', 'Johnson Phan', 'Colby Chartrand', 'Kevin Fortin', 'Jeff Sanca', 'Sook Hexamer', 'Maria Ameerali', 'Kyle Riefsnyder', 'Parker Rowell', 'Laferriere', 'Tammy Nera', 'Gerald Paetz', 'Corry Glass', 'David Jacox', 'Mike Mitchell', 'Heath Stevenson', 'Doug Chapman', 'Rhys Williams', 'Nilo Ghajar', 'Don Lew', 'Elizabeth Bowen', 'Vladimir Ruzich', 'Shay Kuebler', 'Keiran Bohay', 'Kevin Mylrea', 'Jared Khalifa', 'Aiden Cass', 'Andrew Kyrzyk', 'Stanislav Galimkhanov', 'Shaun Magee', 'Alex Bogomolov', 'Shawn Stewart', 'Barry Nerling', 'Simon Chin', 'Vladimir Raiman', 'Yvetta Fisher', 'Adrian Hein', 'Jess Lundgren', 'Steve Chang', 'Ted Barba', 'Brennan Dyson', 'Saida Dyson', 'Katie Wright Pere', ""Ha'a Keaulana"", 'Quinn Early', 'Cheryl Lewis', 'Angela Meryl', 'Ashlei Tave', 'Mariah Dyson', 'Tavita Woodard', 'Ernie Jackson', ""Rob 'Sluggo' Boyce"", 'Robert Zen Humpage', 'Fraser Corbett', 'Marcus Aurelio', 'Jason Triplett', 'Eli Olson', 'Mike Rufino', 'Nito Larioza', 'Chad Keaulana', 'Sarah Surh', 'Paul Lazenby']",sequel-based on video game-duringcreditsstinger-hedgehog-live action and animation,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,/yEQqrW61rwNuVRHTjgHOAU4dXNE.jpg,338953-526896-752623-818397-453395-985724-555876-507086-864116-438148-454626-335787-414906-639933-508947-629542-634649-688177-626735-978436-718789
